1.316778e+01, 2.205789e+01, -1.227216e+01, 1.859414e+02, 4.350187e+01, 3.390303e+01, 1.194260e-01
8.531549e+00, 1.720193e+01, -1.589765e+01, 1.691326e+02, 2.537226e+01, 1.751840e+01, 1.387000e-01
7.916315e+00, 1.759744e+01, -1.433759e+01, 1.747554e+02, 2.430003e+01, 1.890118e+01, 1.497910e-01
7.916315e+00, 1.759744e+01, -1.433759e+01, 1.747554e+02, 2.430003e+01, 1.890118e+01, 1.657790e-01
7.279108e+00, 2.067361e+01, -1.466718e+01, 1.799823e+02, 2.298957e+01, 2.843201e+01, 1.814890e-01
7.345026e+00, 2.078347e+01, -1.446942e+01, 1.807342e+02, 2.329696e+01, 2.884338e+01, 1.915710e-01
7.279108e+00, 2.100320e+01, -1.442548e+01, 1.812913e+02, 2.315677e+01, 2.955782e+01, 2.006950e-01
7.476861e+00, 2.139871e+01, -1.521649e+01, 1.796257e+02, 2.357439e+01, 3.055423e+01, 2.098740e-01
7.432916e+00, 2.124490e+01, -1.541425e+01, 1.787888e+02, 2.332507e+01, 3.000789e+01, 2.188050e-01
7.718561e+00, 2.032205e+01, -1.466718e+01, 1.791494e+02, 2.428104e+01, 2.732069e+01, 2.275610e-01
7.960260e+00, 1.882791e+01, -1.387616e+01, 1.785110e+02, 2.496184e+01, 2.282895e+01, 2.367550e-01
8.421686e+00, 1.731179e+01, -1.288739e+01, 1.781889e+02, 2.638157e+01, 1.829945e+01, 2.459090e-01
8.663385e+00, 1.511453e+01, -1.194257e+01, 1.762784e+02, 2.685911e+01, 1.161047e+01, 2.553650e-01
8.729303e+00, 1.348855e+01, -1.117352e+01, 1.749603e+02, 2.686428e+01, 6.677078e+00, 2.642550e-01
9.036921e+00, 1.177468e+01, -1.053632e+01, 1.728041e+02, 2.748365e+01, 1.470642e+00, 2.733180e-01
9.146784e+00, 1.030252e+01, -1.020673e+01, 1.702686e+02, 2.741522e+01, -2.981812e+00, 2.820180e-01
9.278620e+00, 9.797144e+00, -9.877138e+00, 1.699583e+02, 2.776662e+01, -4.501755e+00, 2.908480e-01
9.256647e+00, 9.511499e+00, -9.020205e+00, 1.717792e+02, 2.799648e+01, -5.355804e+00, 2.996130e-01
9.190729e+00, 9.599390e+00, -7.613955e+00, 1.761239e+02, 2.849661e+01, -4.995682e+00, 3.092630e-01
9.014948e+00, 1.032449e+01, -5.856142e+00, 1.830652e+02, 2.904364e+01, -2.401489e+00, 3.180660e-01
9.014948e+00, 1.135720e+01, -3.483095e+00, 1.923582e+02, 3.051800e+01, 1.777939e+00, 3.270560e-01
9.102839e+00, 1.232400e+01, -2.098818e+00, 1.984859e+02, 3.180237e+01, 5.760483e+00, 3.359820e-01
9.476374e+00, 1.333474e+01, -1.417665e+00, 2.024367e+02, 3.379048e+01, 9.730377e+00, 3.448580e-01
9.586237e+00, 1.403787e+01, -2.164736e+00, 2.017453e+02, 3.407281e+01, 1.179019e+01, 3.537800e-01
9.783991e+00, 1.465310e+01, -2.736025e+00, 2.012928e+02, 3.471139e+01, 1.363748e+01, 3.626100e-01
1.026739e+01, 1.476296e+01, -2.494326e+00, 2.019084e+02, 3.657427e+01, 1.417963e+01, 3.716060e-01
1.042120e+01, 1.454324e+01, -2.340517e+00, 2.017892e+02, 3.711243e+01, 1.348909e+01, 3.803930e-01
1.083868e+01, 1.410378e+01, -1.527529e+00, 2.028983e+02, 3.884689e+01, 1.242535e+01, 3.891870e-01
1.121221e+01, 1.302712e+01, -1.652241e-01, 2.042048e+02, 4.047889e+01, 9.414490e+00, 3.979460e-01
1.187139e+01, 1.146707e+01, 1.944151e+00, 2.062614e+02, 4.335855e+01, 5.126984e+00, 4.070950e-01
1.222296e+01, 1.021462e+01, 3.218565e+00, 2.067563e+02, 4.478902e+01, 1.385040e+00, 4.157560e-01
1.290411e+01, 8.215113e+00, 3.943663e+00, 2.035836e+02, 4.664223e+01, -5.476898e+00, 4.247000e-01
1.290411e+01, 8.215113e+00, 3.943663e+00, 2.035836e+02, 4.664223e+01, -5.476898e+00, 4.338400e-01
1.360723e+01, 5.336695e+00, 3.108702e+00, 1.935145e+02, 4.684195e+01, -1.616789e+01, 4.427540e-01
1.507940e+01, 4.303980e+00, 2.141905e+00, 1.868474e+02, 5.034323e+01, -2.007648e+01, 4.686040e-01
1.523321e+01, 4.985132e+00, 3.262510e+00, 1.916429e+02, 5.218752e+01, -1.732216e+01, 4.775260e-01
1.532110e+01, 5.578394e+00, 4.492979e+00, 1.965319e+02, 5.384285e+01, -1.466019e+01, 4.862640e-01
1.547491e+01, 6.918726e+00, 5.657530e+00, 2.029503e+02, 5.618739e+01, -9.137772e+00, 4.949050e-01
1.551885e+01, 7.709742e+00, 6.316710e+00, 2.066283e+02, 5.737631e+01, -5.755676e+00, 5.036860e-01
1.560674e+01, 8.940210e+00, 6.118956e+00, 2.088604e+02, 5.834137e+01, -1.270935e+00, 5.123680e-01
1.569464e+01, 9.753199e+00, 5.481749e+00, 2.088650e+02, 5.868821e+01, 1.314911e+00, 5.211430e-01
1.584844e+01, 1.078591e+01, 5.020323e+00, 2.097303e+02, 5.953926e+01, 4.870209e+00, 5.343340e-01
1.560674e+01, 1.087380e+01, 5.174131e+00, 2.105923e+02, 5.882516e+01, 5.329865e+00, 5.440910e-01
1.536505e+01, 1.065408e+01, 5.855284e+00, 2.122213e+02, 5.831622e+01, 5.052689e+00, 5.535350e-01
1.525518e+01, 9.643335e+00, 7.591124e+00, 2.148354e+02, 5.859172e+01, 2.635635e+00, 5.627680e-01
1.516729e+01, 8.346949e+00, 8.382139e+00, 2.141442e+02, 5.805045e+01, -1.711258e+00, 5.716870e-01
1.521124e+01, 7.336206e+00, 8.513975e+00, 2.121009e+02, 5.767123e+01, -5.497818e+00, 5.803680e-01
1.503546e+01, 6.259546e+00, 8.272276e+00, 2.090226e+02, 5.614609e+01, -9.783783e+00, 5.893680e-01
1.490362e+01, 4.809351e+00, 7.525206e+00, 2.034626e+02, 5.415098e+01, -1.570041e+01, 5.979810e-01
1.507940e+01, 3.754663e+00, 6.953917e+00, 1.989828e+02, 5.361296e+01, -1.987221e+01, 6.066790e-01
1.518926e+01, 3.183374e+00, 6.558409e+00, 1.962688e+02, 5.328556e+01, -2.212097e+01, 6.152390e-01
1.523321e+01, 2.963648e+00, 6.250792e+00, 1.947798e+02, 5.304176e+01, -2.304768e+01, 6.237390e-01
1.525518e+01, 3.051538e+00, 6.602354e+00, 1.959815e+02, 5.344975e+01, -2.256679e+01, 6.324130e-01
1.529913e+01, 3.556910e+00, 7.239561e+00, 1.990590e+02, 5.445313e+01, -2.042657e+01, 6.410910e-01
1.538702e+01, 4.567652e+00, 8.557920e+00, 2.052546e+02, 5.648650e+01, -1.592117e+01, 6.496370e-01
1.556280e+01, 5.336695e+00, 9.107237e+00, 2.085291e+02, 5.807645e+01, -1.265295e+01, 6.580890e-01
1.580450e+01, 6.391382e+00, 9.744444e+00, 2.126049e+02, 6.017915e+01, -8.130386e+00, 6.666740e-01
1.611212e+01, 7.424097e+00, 9.568663e+00, 2.142457e+02, 6.188792e+01, -4.277298e+00, 6.802770e-01
1.615606e+01, 8.193140e+00, 8.777647e+00, 2.138319e+02, 6.194614e+01, -1.969162e+00, 6.892680e-01
1.626592e+01, 8.962183e+00, 8.140440e+00, 2.137340e+02, 6.236224e+01, 4.675903e-01, 6.983330e-01
1.635382e+01, 9.511499e+00, 8.008604e+00, 2.145096e+02, 6.294576e+01, 2.490646e+00, 7.076190e-01
1.630987e+01, 9.643335e+00, 8.426085e+00, 2.159766e+02, 6.319637e+01, 3.383682e+00, 7.167180e-01
1.609014e+01, 9.533472e+00, 8.887510e+00, 2.172189e+02, 6.265652e+01, 3.378021e+00, 7.257010e-01
1.626592e+01, 8.918238e+00, 9.964170e+00, 2.185548e+02, 6.376884e+01, 1.959183e+00, 7.346460e-01
1.622198e+01, 8.412867e+00, 1.005206e+01, 2.177050e+02, 6.333972e+01, 3.834534e-02, 7.437230e-01
1.622198e+01, 7.687769e+00, 9.700499e+00, 2.150968e+02, 6.258088e+01, -3.133591e+00, 7.528900e-01
1.611212e+01, 6.698999e+00, 9.546690e+00, 2.124753e+02, 6.137653e+01, -7.106445e+00, 7.618460e-01
1.613409e+01, 5.907984e+00, 9.370909e+00, 2.100659e+02, 6.076782e+01, -1.028377e+01, 7.708810e-01
1.604620e+01, 5.116968e+00, 8.887510e+00, 2.068809e+02, 5.950272e+01, -1.364032e+01, 7.799260e-01
1.620001e+01, 5.029078e+00, 8.052549e+00, 2.041978e+02, 5.932497e+01, -1.454622e+01, 7.888340e-01
1.593633e+01, 5.094995e+00, 8.184385e+00, 2.049986e+02, 5.853595e+01, -1.421245e+01, 7.979920e-01
1.589239e+01, 5.094995e+00, 8.755674e+00, 2.066215e+02, 5.882800e+01, -1.381656e+01, 8.076830e-01
1.598028e+01, 5.402613e+00, 9.656553e+00, 2.097721e+02, 6.007307e+01, -1.198970e+01, 8.167470e-01
1.591436e+01, 5.710230e+00, 1.013995e+01, 2.119198e+02, 6.042438e+01, -1.043176e+01, 8.260390e-01
1.602423e+01, 6.457300e+00, 1.049151e+01, 2.145639e+02, 6.162341e+01, -7.246445e+00, 8.350300e-01
1.611212e+01, 6.808863e+00, 1.016192e+01, 2.144096e+02, 6.193529e+01, -6.160904e+00, 8.441910e-01
1.617803e+01, 7.292261e+00, 9.898252e+00, 2.147602e+02, 6.230433e+01, -4.504944e+00, 8.532770e-01
1.613409e+01, 7.841578e+00, 9.283018e+00, 2.144169e+02, 6.202648e+01, -2.899216e+00, 8.622920e-01
1.650762e+01, 8.346949e+00, 9.458799e+00, 2.156402e+02, 6.390673e+01, -7.670441e-01, 8.714200e-01
1.644171e+01, 8.434839e+00, 9.832335e+00, 2.169193e+02, 6.401442e+01, -7.937622e-02, 8.805880e-01
1.622198e+01, 8.588648e+00, 1.082110e+01, 2.201640e+02, 6.405516e+01, 1.475250e+00, 8.892920e-01
1.637579e+01, 8.522730e+00, 1.110675e+01, 2.206071e+02, 6.482690e+01, 1.493057e+00, 8.982980e-01
1.648565e+01, 8.105249e+00, 1.112872e+01, 2.196025e+02, 6.498941e+01, -1.574097e-01, 9.081570e-01
1.644171e+01, 7.929468e+00, 1.110675e+01, 2.191947e+02, 6.468592e+01, -8.805695e-01, 9.173000e-01
1.657354e+01, 7.511988e+00, 1.057940e+01, 2.166732e+02, 6.448415e+01, -3.032822e+00, 9.261000e-01
1.668340e+01, 7.028589e+00, 1.009601e+01, 2.141202e+02, 6.417155e+01, -5.361465e+00, 9.351460e-01
1.668340e+01, 6.830835e+00, 9.876280e+00, 2.130596e+02, 6.385368e+01, -6.319946e+00, 9.441240e-01
1.657354e+01, 6.940699e+00, 9.283018e+00, 2.118304e+02, 6.304288e+01, -6.391586e+00, 9.532620e-01
1.637579e+01, 6.918726e+00, 9.964170e+00, 2.138456e+02, 6.283999e+01, -5.903366e+00, 9.622760e-01
1.646368e+01, 6.940699e+00, 1.005206e+01, 2.140389e+02, 6.325365e+01, -5.742157e+00, 9.712750e-01
1.657354e+01, 7.314234e+00, 1.079913e+01, 2.168070e+02, 6.452398e+01, -3.611588e+00, 9.802870e-01
1.648565e+01, 7.424097e+00, 1.115069e+01, 2.181053e+02, 6.454633e+01, -2.849762e+00, 9.892720e-01
1.670538e+01, 7.533960e+00, 1.132648e+01, 2.185799e+02, 6.559946e+01, -2.246246e+00, 9.981800e-01
1.688116e+01, 7.511988e+00, 1.123858e+01, 2.180920e+02, 6.618307e+01, -2.417389e+00, 1.007966e+00
1.681524e+01, 7.819605e+00, 1.134845e+01, 2.191646e+02, 6.623332e+01, -1.085480e+00, 1.016937e+00
1.663946e+01, 8.039331e+00, 1.101886e+01, 2.189843e+02, 6.544630e+01, -5.270844e-01, 1.026307e+00
1.681524e+01, 7.995386e+00, 1.108478e+01, 2.188591e+02, 6.614099e+01, -6.387787e-01, 1.035358e+00
1.692510e+01, 7.687769e+00, 1.112872e+01, 2.181496e+02, 6.638334e+01, -1.822525e+00, 1.051932e+00
1.679327e+01, 7.599878e+00, 1.119464e+01, 2.182771e+02, 6.587377e+01, -2.109497e+00, 1.060417e+00
1.681524e+01, 7.643824e+00, 1.095294e+01, 2.177050e+02, 6.579222e+01, -2.163742e+00, 1.069505e+00
1.681524e+01, 7.555933e+00, 1.064532e+01, 2.166777e+02, 6.548174e+01, -2.798660e+00, 1.077865e+00
1.690313e+01, 7.446070e+00, 1.077716e+01, 2.166779e+02, 6.584471e+01, -3.111069e+00, 1.086539e+00
1.677130e+01, 7.468042e+00, 1.042560e+01, 2.159340e+02, 6.507631e+01, -3.346359e+00, 1.094927e+00
1.677130e+01, 7.511988e+00, 1.071124e+01, 2.168037e+02, 6.533840e+01, -2.911438e+00, 1.103330e+00
1.679327e+01, 7.424097e+00, 1.099689e+01, 2.173430e+02, 6.559187e+01, -2.993927e+00, 1.112041e+00
1.688116e+01, 7.621851e+00, 1.115069e+01, 2.181085e+02, 6.618810e+01, -2.063889e+00, 1.120791e+00
1.692510e+01, 7.577906e+00, 1.112872e+01, 2.178982e+02, 6.630684e+01, -2.259506e+00, 1.129139e+00
1.685919e+01, 7.753687e+00, 1.145831e+01, 2.192572e+02, 6.644489e+01, -1.242294e+00, 1.137649e+00
1.692510e+01, 7.687769e+00, 1.126056e+01, 2.185022e+02, 6.649063e+01, -1.696457e+00, 1.145994e+00
1.672735e+01, 7.709742e+00, 1.121661e+01, 2.186630e+02, 6.571584e+01, -1.651031e+00, 1.154642e+00
1.677130e+01, 7.687769e+00, 1.134845e+01, 2.189150e+02, 6.597469e+01, -1.611938e+00, 1.163020e+00
1.696905e+01, 7.687769e+00, 1.126056e+01, 2.184511e+02, 6.665821e+01, -1.696457e+00, 1.171662e+00
1.703497e+01, 7.599878e+00, 1.123858e+01, 2.181148e+02, 6.682997e+01, -2.067627e+00, 1.180169e+00
1.701299e+01, 7.599878e+00, 1.141437e+01, 2.186102e+02, 6.689006e+01, -1.899155e+00, 1.188745e+00
1.688116e+01, 7.621851e+00, 1.115069e+01, 2.181085e+02, 6.618810e+01, -2.063889e+00, 1.197057e+00
1.690313e+01, 7.533960e+00, 1.126056e+01, 2.181758e+02, 6.629990e+01, -2.309082e+00, 1.205498e+00
1.694708e+01, 7.599878e+00, 1.139239e+01, 2.186283e+02, 6.662062e+01, -1.920319e+00, 1.213903e+00
1.679327e+01, 7.555933e+00, 1.165606e+01, 2.194106e+02, 6.621584e+01, -1.840927e+00, 1.222372e+00
1.692510e+01, 7.621851e+00, 1.180987e+01, 2.198183e+02, 6.689111e+01, -1.426559e+00, 1.230802e+00
1.707891e+01, 7.621851e+00, 1.145831e+01, 2.187006e+02, 6.719299e+01, -1.769119e+00, 1.240547e+00
1.716680e+01, 7.753687e+00, 1.163409e+01, 2.193657e+02, 6.776578e+01, -1.070648e+00, 1.249841e+00
1.721075e+01, 7.665796e+00, 1.145831e+01, 2.186455e+02, 6.772705e+01, -1.593582e+00, 1.258402e+00
1.716680e+01, 7.643824e+00, 1.150226e+01, 2.187645e+02, 6.758007e+01, -1.638809e+00, 1.266854e+00
1.725469e+01, 7.599878e+00, 1.148028e+01, 2.185019e+02, 6.786627e+01, -1.835617e+00, 1.275243e+00
1.716680e+01, 7.753687e+00, 1.148028e+01, 2.189559e+02, 6.763919e+01, -1.220917e+00, 1.283729e+00
1.725469e+01, 7.621851e+00, 1.167804e+01, 2.190789e+02, 6.804550e+01, -1.555710e+00, 1.292247e+00
1.718878e+01, 7.446070e+00, 1.174396e+01, 2.189315e+02, 6.772364e+01, -2.194962e+00, 1.300807e+00
1.729864e+01, 7.511988e+00, 1.183185e+01, 2.191858e+02, 6.826308e+01, -1.845398e+00, 1.309237e+00
1.738653e+01, 7.599878e+00, 1.194171e+01, 2.195729e+02, 6.875330e+01, -1.384796e+00, 1.317613e+00
1.734258e+01, 7.621851e+00, 1.189776e+01, 2.195587e+02, 6.856399e+01, -1.339981e+00, 1.326010e+00
1.734258e+01, 7.599878e+00, 1.187579e+01, 2.194504e+02, 6.853015e+01, -1.449844e+00, 1.334349e+00
1.736456e+01, 7.621851e+00, 1.205157e+01, 2.199410e+02, 6.877595e+01, -1.187576e+00, 1.342737e+00
1.745245e+01, 7.599878e+00, 1.220538e+01, 2.201935e+02, 6.922588e+01, -1.122528e+00, 1.351070e+00
1.738653e+01, 7.687769e+00, 1.220538e+01, 2.204720e+02, 6.903481e+01, -7.682800e-01, 1.359997e+00
1.736456e+01, 7.753687e+00, 1.231524e+01, 2.209385e+02, 6.908785e+01, -3.913269e-01, 1.368473e+00
1.732061e+01, 7.577906e+00, 1.249103e+01, 2.210598e+02, 6.893970e+01, -9.234161e-01, 1.377018e+00
1.740850e+01, 7.577906e+00, 1.240314e+01, 2.207209e+02, 6.920573e+01, -1.012329e+00, 1.385387e+00
1.732061e+01, 7.643824e+00, 1.238116e+01, 2.209178e+02, 6.889545e+01, -7.683563e-01, 1.393733e+00
1.725469e+01, 7.621851e+00, 1.224933e+01, 2.205976e+02, 6.851718e+01, -9.899292e-01, 1.402081e+00
1.740850e+01, 7.621851e+00, 1.240314e+01, 2.208204e+02, 6.923692e+01, -8.348846e-01, 1.410385e+00
